Pathway,Reactions,Substrates,Products
Degradation of aromatic compounds,rn:R05664,cpd:C07209,cpd:C07211
Degradation of aromatic compounds,rn:R05289,cpd:C06758,cpd:C01454
Degradation of aromatic compounds,rn:R05663,cpd:C07214,cpd:C07215
Degradation of aromatic compounds,rn:R01419,cpd:C00261,cpd:C00180
Degradation of aromatic compounds,rn:R08110,cpd:C02371,cpd:C16480
Degradation of aromatic compounds,rn:R08109,cpd:C02364,cpd:C16479
Degradation of aromatic compounds,rn:R05665,cpd:C07211,cpd:C06720
Degradation of aromatic compounds,rn:R05290,cpd:C01454,cpd:C06729
Degradation of aromatic compounds,rn:R05428,cpd:C07215,cpd:C06731
Degradation of aromatic compounds,rn:R05621,cpd:C00180,cpd:C06321
Degradation of aromatic compounds,rn:R06782,cpd:C05629,cpd:C11588
Degradation of aromatic compounds,rn:R06783,cpd:C00423,cpd:C12622
Degradation of aromatic compounds,rn:R01238,cpd:C00146,cpd:C00156
Degradation of aromatic compounds,rn:R05582,cpd:C09812,cpd:C09813
Degradation of aromatic compounds,rn:R08101,cpd:C02359,cpd:C16481
Degradation of aromatic compounds,rn:R06787,cpd:C12621,cpd:C12623
Degradation of aromatic compounds,rn:R06786,cpd:C11457,cpd:C04044
Degradation of aromatic compounds,rn:R01298,cpd:C00156,cpd:C00230
Degradation of aromatic compounds,rn:R02991,cpd:C03586,cpd:C00846
Degradation of aromatic compounds,rn:R06990,cpd:C14610,cpd:C03586
Degradation of aromatic compounds,rn:R06989,cpd:C02480,cpd:C14610
Degradation of aromatic compounds,rn:R00817,cpd:C00090,cpd:C02480
Degradation of aromatic compounds,rn:R03470,cpd:C01278,cpd:C03586
Degradation of aromatic compounds,rn:R03307,cpd:C01163,cpd:C01278
Degradation of aromatic compounds,rn:R01631,cpd:C00230,cpd:C01163
Degradation of aromatic compounds,rn:R09229,cpd:C04112,cpd:C04558
Degradation of aromatic compounds,rn:R05299,cpd:C06730,cpd:C04112
Degradation of aromatic compounds,rn:R05099,cpd:C06102,cpd:C06104
Degradation of aromatic compounds,rn:R03751,cpd:C01880,cpd:C06103
Degradation of aromatic compounds,rn:R07666,cpd:C03067,cpd:C00587
Degradation of aromatic compounds,rn:R06917,cpd:C14089,cpd:C14090
Degradation of aromatic compounds,rn:R06927,cpd:C02909,cpd:C14099
Degradation of aromatic compounds,rn:R01296,cpd:C00156,cpd:C00230
