Pathway,Reactions,Substrates,Products
Microbial metabolism in diverse environments,rn:R00229,cpd:C00033,cpd:C00024
Microbial metabolism in diverse environments,rn:R00710,cpd:C00084,cpd:C00033
Microbial metabolism in diverse environments,rn:R00746,cpd:C00469,cpd:C00084
Microbial metabolism in diverse environments,rn:R00344,cpd:C00022,cpd:C00036
Microbial metabolism in diverse environments,rn:R00829,"cpd:C00091, cpd:C00024",cpd:C02232
Microbial metabolism in diverse environments,rn:R00817,cpd:C00090,cpd:C02480
Microbial metabolism in diverse environments,rn:R06989,cpd:C02480,cpd:C14610
Microbial metabolism in diverse environments,rn:R06990,cpd:C14610,cpd:C03586
Microbial metabolism in diverse environments,rn:R02991,cpd:C03586,cpd:C00846
Microbial metabolism in diverse environments,rn:R00813,cpd:C06321,cpd:C00090
Microbial metabolism in diverse environments,rn:R05621,cpd:C00180,cpd:C06321
Microbial metabolism in diverse environments,rn:R05305,cpd:C06714,cpd:C06715
Microbial metabolism in diverse environments,rn:R05586,cpd:C06715,cpd:C00527
Microbial metabolism in diverse environments,rn:R03026,cpd:C01144,cpd:C00877
Microbial metabolism in diverse environments,rn:R01975,cpd:C01144,cpd:C00332
Microbial metabolism in diverse environments,rn:R01296,cpd:C00156,cpd:C00230
Microbial metabolism in diverse environments,rn:R01300,cpd:C00156,cpd:C02949
Microbial metabolism in diverse environments,rn:R01631,cpd:C00230,cpd:C01163
Microbial metabolism in diverse environments,rn:R03307,cpd:C01278,cpd:C01163
Microbial metabolism in diverse environments,rn:R03470,cpd:C01278,cpd:C03586
Microbial metabolism in diverse environments,rn:R02672,cpd:C03590,cpd:C00633
Microbial metabolism in diverse environments,rn:R01305,cpd:C13635,cpd:C00156
Microbial metabolism in diverse environments,rn:R06838,cpd:C12838,cpd:C02222
Microbial metabolism in diverse environments,rn:R05511,cpd:C04706,cpd:C06329
Microbial metabolism in diverse environments,rn:R04258,cpd:C02375,cpd:C03585
Microbial metabolism in diverse environments,rn:R03893,cpd:C04431,cpd:C02222
Microbial metabolism in diverse environments,rn:R00472,cpd:C00149,cpd:C00048
Microbial metabolism in diverse environments,rn:R00479,cpd:C00311,cpd:C00048
Microbial metabolism in diverse environments,rn:R00465,cpd:C00160,cpd:C00048
Microbial metabolism in diverse environments,rn:R06835,cpd:C12834,cpd:C12835
Microbial metabolism in diverse environments,rn:R05287,cpd:C06755,cpd:C00160
Microbial metabolism in diverse environments,rn:R05238,cpd:C16348,cpd:C06615
Microbial metabolism in diverse environments,rn:R05234,cpd:C06612,cpd:C16348
Microbial metabolism in diverse environments,rn:R05237,cpd:C06613,cpd:C06614
Microbial metabolism in diverse environments,rn:R05233,cpd:C06611,cpd:C06613
Microbial metabolism in diverse environments,rn:R05290,cpd:C01454,cpd:C06729
Microbial metabolism in diverse environments,rn:R05292,cpd:C06729,cpd:C06730
Microbial metabolism in diverse environments,rn:R05428,cpd:C07215,cpd:C06731
Microbial metabolism in diverse environments,rn:R05314,cpd:C06731,cpd:C02923
Microbial metabolism in diverse environments,rn:R05665,cpd:C07211,cpd:C06720
Microbial metabolism in diverse environments,rn:R05309,cpd:C06720,cpd:C02923
Microbial metabolism in diverse environments,rn:R05247,cpd:C06578,cpd:C06579
Microbial metabolism in diverse environments,rn:R06917,cpd:C14089,cpd:C14090
Microbial metabolism in diverse environments,rn:R08042,cpd:C16391,cpd:C16393
Microbial metabolism in diverse environments,rn:R08014,cpd:C16391,cpd:C16392
Microbial metabolism in diverse environments,rn:R05506,cpd:C07118,cpd:C00512
Microbial metabolism in diverse environments,rn:R00823,cpd:C00108,cpd:C00090
Microbial metabolism in diverse environments,rn:R01049,cpd:C00117,cpd:C00119
Microbial metabolism in diverse environments,rn:R07836,cpd:C16281,cpd:C16283
Microbial metabolism in diverse environments,rn:R07837,cpd:C16283,cpd:C16285
Microbial metabolism in diverse environments,rn:R05590,cpd:C09815,cpd:C00180
Microbial metabolism in diverse environments,rn:R01764,cpd:C02137,cpd:C00261
Microbial metabolism in diverse environments,rn:R01238,cpd:C00156,cpd:C00146
Microbial metabolism in diverse environments,rn:R05274,cpd:C06672,cpd:C00230
Microbial metabolism in diverse environments,rn:R05509,cpd:C00511,cpd:C00894
Microbial metabolism in diverse environments,rn:R05551,cpd:C00511,cpd:C01659
Microbial metabolism in diverse environments,rn:R02536,cpd:C00601,cpd:C07086
Microbial metabolism in diverse environments,rn:R03181,cpd:C01036,cpd:C01061
Microbial metabolism in diverse environments,rn:R01364,"cpd:C00122, cpd:C00164",cpd:C01061
Microbial metabolism in diverse environments,rn:R02540,cpd:C02505,cpd:C07086
Microbial metabolism in diverse environments,rn:R06941,cpd:C14145,cpd:C02232
Microbial metabolism in diverse environments,rn:R06942,cpd:C14144,cpd:C14145
Microbial metabolism in diverse environments,rn:R06943,cpd:C14143,cpd:C14144
Microbial metabolism in diverse environments,rn:R00945,cpd:C00037,cpd:C00065
Microbial metabolism in diverse environments,rn:R01388,cpd:C00258,cpd:C00168
Microbial metabolism in diverse environments,rn:R00604,cpd:C00067,cpd:C00058
Microbial metabolism in diverse environments,rn:R01224,cpd:C00440,cpd:C00143
Microbial metabolism in diverse environments,rn:R09099,cpd:C00065,cpd:C04377
Microbial metabolism in diverse environments,rn:R00582,cpd:C01005,cpd:C00065
Microbial metabolism in diverse environments,rn:R04173,cpd:C01005,cpd:C03232
Microbial metabolism in diverse environments,rn:R01513,cpd:C00197,cpd:C03232
Microbial metabolism in diverse environments,rn:R00315,cpd:C00033,cpd:C00227
Microbial metabolism in diverse environments,rn:R00230,cpd:C00024,cpd:C00227
Microbial metabolism in diverse environments,rn:R06983,cpd:C14180,cpd:C01031
Microbial metabolism in diverse environments,rn:R00527,cpd:C01031,cpd:C00058
Microbial metabolism in diverse environments,rn:R08120,cpd:C16477,cpd:C02222
Microbial metabolism in diverse environments,rn:R08116,cpd:C16474,cpd:C16476
Microbial metabolism in diverse environments,rn:R08115,cpd:C16473,cpd:C16474
Microbial metabolism in diverse environments,rn:R08112,cpd:C16479,cpd:C16473
Microbial metabolism in diverse environments,rn:R08121,cpd:C16476,cpd:C02222
Microbial metabolism in diverse environments,rn:R08114,cpd:C16472,cpd:C16475
Microbial metabolism in diverse environments,rn:R08111,cpd:C16478,cpd:C16472
Microbial metabolism in diverse environments,rn:R08108,cpd:C02364,cpd:C16478
Microbial metabolism in diverse environments,rn:R08109,cpd:C02364,cpd:C16479
Microbial metabolism in diverse environments,rn:R08100,cpd:C02359,cpd:C16482
Microbial metabolism in diverse environments,rn:R08101,cpd:C02359,cpd:C16481
Microbial metabolism in diverse environments,rn:R08110,cpd:C02371,cpd:C16480
Microbial metabolism in diverse environments,rn:R08113,cpd:C16480,cpd:C16473
Microbial metabolism in diverse environments,rn:R06927,cpd:C02909,cpd:C14099
Microbial metabolism in diverse environments,rn:R00586,cpd:C00065,cpd:C00979
Microbial metabolism in diverse environments,rn:R00897,"cpd:C00283, cpd:C00979","cpd:C00033, cpd:C00097"
Microbial metabolism in diverse environments,rn:R00858,cpd:C00283,cpd:C00094
Microbial metabolism in diverse environments,rn:R00529,cpd:C00059,cpd:C00224
Microbial metabolism in diverse environments,rn:R00508,cpd:C00053,cpd:C00224
Microbial metabolism in diverse environments,rn:R02021,cpd:C00053,cpd:C00094
Microbial metabolism in diverse environments,rn:R00791,cpd:C00088,cpd:C00244
Microbial metabolism in diverse environments,rn:R00787,cpd:C00014,cpd:C00088
Microbial metabolism in diverse environments,rn:R00253,cpd:C00014,cpd:C00064
Microbial metabolism in diverse environments,rn:R00021,cpd:C00025,cpd:C00064
Microbial metabolism in diverse environments,rn:R00783,cpd:C00533,cpd:C00088
Microbial metabolism in diverse environments,rn:R00294,cpd:C00533,cpd:C00887
Microbial metabolism in diverse environments,rn:R02804,cpd:C00697,cpd:C00887
Microbial metabolism in diverse environments,rn:R05285,cpd:C06753,cpd:C06754
Microbial metabolism in diverse environments,rn:R05286,cpd:C06754,cpd:C06755
Microbial metabolism in diverse environments,rn:R11585,cpd:C18933,cpd:C03434
Microbial metabolism in diverse environments,rn:R05390,cpd:C03585,cpd:C07090
Microbial metabolism in diverse environments,rn:R05510,cpd:C07090,cpd:C07091
Microbial metabolism in diverse environments,rn:R09136,cpd:C18242,cpd:C18243
Microbial metabolism in diverse environments,rn:R09134,cpd:C18240,cpd:C18241
Microbial metabolism in diverse environments,rn:R05299,cpd:C06730,cpd:C04112
Microbial metabolism in diverse environments,rn:R05300,cpd:C04559,cpd:C04112
Microbial metabolism in diverse environments,rn:R09229,cpd:C04112,cpd:C04558
Microbial metabolism in diverse environments,rn:R09220,cpd:C18309,cpd:C18310
Microbial metabolism in diverse environments,rn:R09222,cpd:C18304,cpd:C18305
Microbial metabolism in diverse environments,rn:R00751,cpd:C00188,cpd:C00037
Microbial metabolism in diverse environments,rn:R01466,cpd:C01102,cpd:C00188
Microbial metabolism in diverse environments,rn:R01771,cpd:C00263,cpd:C01102
Microbial metabolism in diverse environments,rn:R01773,cpd:C00263,cpd:C00441
Microbial metabolism in diverse environments,rn:R06977,cpd:C00441,cpd:C03283
Microbial metabolism in diverse environments,rn:R02291,cpd:C00441,cpd:C03082
Microbial metabolism in diverse environments,rn:R00480,cpd:C00049,cpd:C03082
Microbial metabolism in diverse environments,rn:R10147,cpd:C00441,cpd:C20258
Microbial metabolism in diverse environments,rn:R04198,cpd:C03972,cpd:C20258
Microbial metabolism in diverse environments,rn:R04365,cpd:C03972,cpd:C04462
Microbial metabolism in diverse environments,rn:R04475,cpd:C04421,cpd:C04462
Microbial metabolism in diverse environments,rn:R02734,cpd:C04421,cpd:C00666
Microbial metabolism in diverse environments,rn:R02735,cpd:C00666,cpd:C00680
Microbial metabolism in diverse environments,rn:R00451,cpd:C00680,cpd:C00047
Microbial metabolism in diverse environments,rn:R02103,cpd:C00385,cpd:C00366
Microbial metabolism in diverse environments,rn:R06601,cpd:C11821,cpd:C12248
Microbial metabolism in diverse environments,rn:R02425,cpd:C02350,cpd:C00499
Microbial metabolism in diverse environments,rn:R02422,cpd:C00499,"cpd:C00086, cpd:C00603"
Microbial metabolism in diverse environments,rn:R05554,cpd:C02091,cpd:C00603
Microbial metabolism in diverse environments,rn:R00131,cpd:C00086,"cpd:C00014, cpd:C00011"
Microbial metabolism in diverse environments,rn:R00149,cpd:C00169,"cpd:C00014, cpd:C00011"
Microbial metabolism in diverse environments,rn:R04152,cpd:C03557,cpd:C03167
Microbial metabolism in diverse environments,rn:R00747,cpd:C03167,cpd:C00084
Microbial metabolism in diverse environments,rn:R01421,cpd:C06206,cpd:C00180
Microbial metabolism in diverse environments,rn:R02519,cpd:C00544,cpd:C01036
Microbial metabolism in diverse environments,rn:R02656,cpd:C00628,cpd:C02167
Microbial metabolism in diverse environments,rn:R01085,cpd:C02514,"cpd:C00022, cpd:C00122"
Microbial metabolism in diverse environments,rn:R00713,cpd:C00232,cpd:C00042
Microbial metabolism in diverse environments,rn:R02698,cpd:C00642,cpd:C01161
Microbial metabolism in diverse environments,rn:R03303,cpd:C01161,cpd:C04642
Microbial metabolism in diverse environments,rn:R04418,cpd:C04642,cpd:C04186
Microbial metabolism in diverse environments,rn:R04379,cpd:C04186,cpd:C04052
Microbial metabolism in diverse environments,rn:R04380,cpd:C04052,cpd:C05600
Microbial metabolism in diverse environments,rn:R04134,cpd:C03063,cpd:C05600
Microbial metabolism in diverse environments,rn:R04132,cpd:C03063,cpd:C06201
Microbial metabolism in diverse environments,rn:R01647,"cpd:C00022, cpd:C00232",cpd:C06201
Microbial metabolism in diverse environments,rn:R01829,cpd:C00447,"cpd:C00279, cpd:C00111"
Microbial metabolism in diverse environments,rn:R00345,cpd:C00036,"cpd:C00011, cpd:C00074"
Microbial metabolism in diverse environments,rn:R00214,cpd:C00149,"cpd:C00022, cpd:C00011"
Microbial metabolism in diverse environments,rn:R03027,cpd:C03561,cpd:C00877
Microbial metabolism in diverse environments,rn:R00742,cpd:C00024,cpd:C00083
Microbial metabolism in diverse environments,rn:R01220,cpd:C00143,cpd:C00445
Microbial metabolism in diverse environments,rn:R01655,cpd:C00445,cpd:C00234
Microbial metabolism in diverse environments,rn:R00238,cpd:C00024,cpd:C00332
Microbial metabolism in diverse environments,rn:R09837,cpd:C20062,cpd:C19975
Microbial metabolism in diverse environments,rn:R09839,cpd:C19945,cpd:C14144
Microbial metabolism in diverse environments,rn:R01931,cpd:C00320,cpd:C00094
Microbial metabolism in diverse environments,rn:R01720,cpd:C00253,cpd:C01020
Microbial metabolism in diverse environments,rn:R09796,cpd:C00256,cpd:C00546
Microbial metabolism in diverse environments,rn:R00704,cpd:C00256,cpd:C00022
Microbial metabolism in diverse environments,rn:R00216,cpd:C00149,"cpd:C00022, cpd:C00011"
Microbial metabolism in diverse environments,rn:R02262,cpd:C01099,"cpd:C00424, cpd:C00111"
Microbial metabolism in diverse environments,rn:R02568,cpd:C01094,cpd:C00111
Microbial metabolism in diverse environments,rn:R00866,cpd:C00095,cpd:C01094
Microbial metabolism in diverse environments,rn:R01712,cpd:C00534,cpd:C00250
Microbial metabolism in diverse environments,rn:R01708,cpd:C00314,cpd:C00250
Microbial metabolism in diverse environments,rn:R02488,cpd:C00527,cpd:C00877
Microbial metabolism in diverse environments,rn:R01648,cpd:C00334,cpd:C00232
Microbial metabolism in diverse environments,rn:R01171,cpd:C00136,cpd:C00877
Microbial metabolism in diverse environments,rn:R05578,cpd:C00025,cpd:C02987
Microbial metabolism in diverse environments,rn:R04109,cpd:C02987,cpd:C03741
Microbial metabolism in diverse environments,rn:R02272,cpd:C03741,cpd:C00430
Microbial metabolism in diverse environments,rn:R00036,cpd:C00430,cpd:C00931
Microbial metabolism in diverse environments,rn:R00084,cpd:C00931,cpd:C01024
Microbial metabolism in diverse environments,rn:R03165,cpd:C01024,cpd:C01051
Microbial metabolism in diverse environments,rn:R03194,cpd:C01051,cpd:C02463
Microbial metabolism in diverse environments,rn:R03947,cpd:C02463,cpd:C05778
Microbial metabolism in diverse environments,rn:R00134,cpd:C00058,cpd:C00011
Microbial metabolism in diverse environments,rn:R00243,cpd:C00025,cpd:C00026
Microbial metabolism in diverse environments,rn:R02274,cpd:C00431,cpd:C03273
